"Time","Chiếu sáng","Ổ cắm phòng khách + bếp + ngủ","Nóng lạnh","Điều hoà 1 & 2","Điều hoà 3","Điều hoà phòng khách","Bếp từ"
2020-07-15 06:35:00,0.0800,0.940,0,0.0400,0,0,0.250
2020-07-15 06:36:00,0.0800,1.07,0,0.0400,0,0,0.250
2020-07-15 06:37:00,0.0800,1.07,0,0,0,0,0.250
2020-07-15 06:38:00,0.0800,1.07,0,0.0400,0,0,0.250
2020-07-15 06:39:00,0.0800,1.07,0,0.0400,0,0,0.250
2020-07-15 06:40:00,0.0400,1.09,0,0,0,0,0.250
2020-07-15 06:41:00,0,1.10,0,0,0,0,0.250
2020-07-15 06:42:00,0,1.10,0,0,0,0,0.250
2020-07-15 06:43:00,0.0400,1.10,0,0.0400,0,0,0.250
2020-07-15 06:44:00,0.0800,1.10,0,0.0800,0,0,0.250
2020-07-15 06:45:00,0.0800,1.10,0,0.0800,0,0,0.250
2020-07-15 06:46:00,0.0800,1.18,0,0.0400,0,0,0.250
2020-07-15 06:47:00,0.0800,1.25,0,0,0,0,0.250
2020-07-15 06:48:00,0.0800,1.25,0,0,0,0,0.250
2020-07-15 06:49:00,0.0400,1.25,0,0.0400,0,0,0.250
2020-07-15 06:50:00,0,1.25,0,0.0400,0,0,0.250
2020-07-15 06:51:00,0,1.24,0,0.0400,0,0,0.250
2020-07-15 06:52:00,0,1.24,0,0.0400,0,0,0.250
2020-07-15 06:53:00,0,1.24,0,0,0,0,0.250
2020-07-15 06:54:00,0,1.24,0,0,0,0,0.250
2020-07-15 06:55:00,0,1.17,0,0.0400,0,0,0.245
2020-07-15 06:56:00,0,4.39,0,0.0400,0,0,0.245
2020-07-15 06:57:00,0,7.67,0,0.0400,0,0,0.250
2020-07-15 06:58:00,0,7.79,0,0.0800,0,0,0.245
2020-07-15 06:59:00,0,9.03,0,0.0800,0,0,0.240
2020-07-15 07:00:00,0,10.1,0,0.0800,0,0,0.240
2020-07-15 07:01:00,0,10.1,0,0.0800,0,0,0.245
2020-07-15 07:02:00,0,6.87,0,0.0400,0,0,0.250
2020-07-15 07:03:00,0,3.61,0,0,0,0,0.250
2020-07-15 07:04:00,0,3.59,0,0,0,0,2.69
2020-07-15 07:05:00,0,3.60,0,0.0400,0,0,5.11
2020-07-15 07:06:00,0,3.46,0,0.0800,0,0,5.10
2020-07-15 07:07:00,0,2.30,0,0.0400,0,0,5.12
2020-07-15 07:08:00,0,1.17,0,0,0,0,2.69
2020-07-15 07:09:00,0,1.07,0,0,0,0,0.250
2020-07-15 07:10:00,0,1.07,0,0,0,0,0.250
2020-07-15 07:11:00,0,1.04,0,0,0,0,2.67
2020-07-15 07:12:00,0,1.04,0,0,0,0,2.67
2020-07-15 07:13:00,0,1.04,0,0,0,0,0.250
2020-07-15 07:14:00,0,1.04,0,0,0,0,2.67
2020-07-15 07:15:00,0,1.04,0,0,0,0,2.67
2020-07-15 07:16:00,0,1.04,0,0,0,0,0.250
2020-07-15 07:17:00,0,1.04,0,0,0,0,0.250
2020-07-15 07:18:00,0,1.04,0,0.0400,0,0,0.250
2020-07-15 07:19:00,0,1.04,0,0.0400,0,0,0.250
2020-07-15 07:20:00,0,1.04,0,0.0400,0,0,0.250
2020-07-15 07:21:00,0,1.04,0,0.0400,0,0,0.245
2020-07-15 07:22:00,0,1.03,0,0,0,0,0.240
2020-07-15 07:23:00,0,1.03,0,0,0,0,0.245
2020-07-15 07:24:00,0,1.02,0,0,0,0,0.250
2020-07-15 07:25:00,0,3.82,0,0,0,0,0.250
2020-07-15 07:26:00,0,3.90,0,0,0,0,0.250
2020-07-15 07:27:00,0,1.11,0,0.0400,0,0,0.250
2020-07-15 07:28:00,0,1.02,0,0.0400,0,0,0.245
2020-07-15 07:29:00,0,1.02,0,0,0,0,0.240
2020-07-15 07:30:00,0,1.02,0,0.0400,0,0,0.240
2020-07-15 07:31:00,0,1.02,0,0.0400,0,0,0.240
2020-07-15 07:32:00,0,1.02,0,0,0,0,0.240
2020-07-15 07:33:00,0,1.02,0,0.0400,0,0,0.240
2020-07-15 07:34:00,0,1.02,0,0.0800,0,0,0.240
2020-07-15 07:35:00,0,1.02,0,0.0400,0,0,0.245
2020-07-15 07:36:00,0.0800,1.02,0,0,0,0,0.245
2020-07-15 07:37:00,0.0800,1.02,0,0,0,0,0.240
2020-07-15 07:38:00,0,1.01,0,0,0,0,0.245
2020-07-15 07:39:00,0.0400,0.995,0,0,0,0,0.250
2020-07-15 07:40:00,0.0800,0.990,0,0,0,0,0.245
2020-07-15 07:41:00,0.0800,0.985,0,0,0,0,0.245
2020-07-15 07:42:00,0.0800,0.980,0,0,0,0,0.250
2020-07-15 07:43:00,0.0800,4.11,0,0,0,0,0.250
2020-07-15 07:44:00,0.0800,4.10,0,0,0,0,0.250
2020-07-15 07:45:00,0.0800,0.975,0,0,0,0,0.250
2020-07-15 07:46:00,0.0800,0.985,0,0,0,0,0.250
2020-07-15 07:47:00,0.0800,0.990,0,0,0,0,0.250
2020-07-15 07:48:00,0.0800,0.990,0,0,0,0,0.250
2020-07-15 07:49:00,0.0800,0.990,0,0,0,0,0.250
2020-07-15 07:50:00,0.0800,0.990,0,0,0,0,0.250
2020-07-15 07:51:00,0.0800,0.990,0,0,0,0,0.245
2020-07-15 07:52:00,0.0400,0.990,0,0,0,0,0.240
2020-07-15 07:53:00,0,0.990,0,0,0,0,0.245
2020-07-15 07:54:00,0,0.990,0,0,0,0,0.250
2020-07-15 07:55:00,0,0.985,0,0,0,0,0.250
2020-07-15 07:56:00,0,0.985,0,0,0,0,0.250
2020-07-15 07:57:00,0,0.990,0,0,0,0,0.245
2020-07-15 07:58:00,0,0.985,0,0,0,0,0.245
2020-07-15 07:59:00,0,0.985,0,0,0,0,0.250
2020-07-15 08:00:00,0,0.985,0,0,0,0,0.250
2020-07-15 08:01:00,0,0.980,0,0,0,0,0.250
2020-07-15 08:02:00,0,0.975,0,0,0,0,0.250
2020-07-15 08:03:00,0,0.965,0,0,0,0,0.250
2020-07-15 08:04:00,0,0.960,0,0.0400,0,0,0.250
2020-07-15 08:05:00,0,0.960,0,0.0400,0,0,0.245
2020-07-15 08:06:00,0,0.950,0,0.0400,0,0,0.245
2020-07-15 08:07:00,0,0.950,0,0.0800,0,0,0.250
2020-07-15 08:08:00,0,0.950,0,0.0800,0,0,0.245
2020-07-15 08:09:00,0,0.950,0,0.0400,0,0,0.240
2020-07-15 08:10:00,0,1.10,0,0.0400,0,0,0.245
2020-07-15 08:11:00,0,1.24,0,0.0400,0,0,0.250
2020-07-15 08:12:00,0,1.25,0,0,0,0,0.245
2020-07-15 08:13:00,0,1.25,0,0,0,0,0.240
2020-07-15 08:14:00,0,1.25,0,0.0400,0,0,0.245
2020-07-15 08:15:00,0,1.25,0,0.0400,0,0,0.250
2020-07-15 08:16:00,0,1.26,0,0.0400,0,0,0.245
2020-07-15 08:17:00,0,1.26,0,0.0800,0,0,0.245
2020-07-15 08:18:00,0,1.26,0,0.0400,0,0,0.245
2020-07-15 08:19:00,0,1.26,0,0.0400,0,0,0.245
2020-07-15 08:20:00,0,1.25,0,0.0800,0,0,0.250
2020-07-15 08:21:00,0,1.25,0,0.0400,0,0,0.250
2020-07-15 08:22:00,0,1.25,0,0.0400,0,0,0.250
2020-07-15 08:23:00,0,1.27,0,0.0800,0,0,0.245
2020-07-15 08:24:00,0,1.35,0,0.0800,0,0,0.245
2020-07-15 08:25:00,0,1.40,0,0.0400,0,0,0.250
2020-07-15 08:26:00,0,1.37,0,0.0400,0,0,0.250
2020-07-15 08:27:00,0,1.36,0,0.0400,0,0,0.250
2020-07-15 08:28:00,0,1.35,0,0,0,0,0.250
2020-07-15 08:29:00,0,1.34,0,0,0,0,0.250
2020-07-15 08:30:00,0,1.33,0,0,0,0,0.250
2020-07-15 08:31:00,0,1.33,0,0.0400,0,0,0.250
2020-07-15 08:32:00,0,1.34,0,0.0400,0,0,0.125
2020-07-15 08:33:00,0,1.34,0,0,0,0,0.125
2020-07-15 08:34:00,0,1.35,0,0,0,0,0.245
2020-07-15 08:35:00,0,1.35,0,0,0,0,0.245
2020-07-15 08:36:00,0,1.35,0,0,0,0,0.250
2020-07-15 08:37:00,0,1.35,0,0,0,0,0.245
2020-07-15 08:38:00,0,1.35,0,0,0,0,0.245
2020-07-15 08:39:00,0,1.35,0,0,0,0,0.245
2020-07-15 08:40:00,0,1.35,0,0.0400,0,0,0.240
2020-07-15 08:41:00,0,1.35,0,0.0400,0,0,0.245
2020-07-15 08:42:00,0,1.35,0,0.0400,0,0,0.250
2020-07-15 08:43:00,0,1.34,0,0.0400,0,0,0.250
2020-07-15 08:44:00,0,1.35,0,0,0,0,0.250
2020-07-15 08:45:00,0,1.35,0,0,0,0,0.250
2020-07-15 08:46:00,0,1.33,0,0,0,0,0.250
2020-07-15 08:47:00,0,1.32,0,0,0,0,0.250
2020-07-15 08:48:00,0,1.31,0,0,0,0,0.250
2020-07-15 08:49:00,0,1.17,0,0,0,0,0.250
2020-07-15 08:50:00,0,1.03,0,0.0400,0,0,0.250
2020-07-15 08:51:00,0,0.860,0,0.0400,0,0,0.250
2020-07-15 08:52:00,0,0.690,0,0,0,0,0.250
2020-07-15 08:53:00,0,0.655,0,0.0400,0,0.185,0.250
2020-07-15 08:54:00,0,0.620,0,0.0400,0,0.335,0.250
2020-07-15 08:55:00,0,0.620,0,0,0,1.74,0.250
2020-07-15 08:56:00,0,0.620,0,0,0,4.25,0.250
2020-07-15 08:57:00,0,0.620,0,0,0,5.34,0.250
2020-07-15 08:58:00,0,0.620,0,0,0,5.43,0.250
2020-07-15 08:59:00,0,0.525,0,0,0,5.49,0.245
2020-07-15 09:00:00,0,0.430,0,0,0,5.56,0.240
2020-07-15 09:01:00,0,0.430,0,0,0,5.77,0.245
2020-07-15 09:02:00,0,0.450,0,0,0,6.13,0.250
2020-07-15 09:03:00,0,0.450,0,0,0,6.21,0.250
2020-07-15 09:04:00,0,0.430,0,0.0400,0,6.06,0.250
2020-07-15 09:05:00,0,0.430,0,0.0400,0,6.05,0.245
2020-07-15 09:06:00,0,0.430,0,0,0,6.05,0.245
2020-07-15 09:07:00,0,0.430,0,0,0,6.07,0.250
2020-07-15 09:08:00,0,0.425,0,0,0,6.10,0.250
2020-07-15 09:09:00,0,0.425,0,0,0,6.25,0.250
2020-07-15 09:10:00,0,0.430,0,0,0,6.42,0.245
2020-07-15 09:11:00,0,0.430,0,0.0400,0,6.42,0.240
2020-07-15 09:12:00,0,0.430,0,0.0800,0,6.36,0.240
2020-07-15 09:13:00,0,0.430,0,0.0400,0,6.34,0.240
2020-07-15 09:14:00,0,0.430,0,0,0,6.31,0.240
2020-07-15 09:15:00,0,0.425,0,0.0400,0,6.41,0.240
2020-07-15 09:16:00,0,0.425,0,0.0800,0,6.61,0.240
2020-07-15 09:17:00,0,0.430,0,0.0800,0,6.63,0.240
2020-07-15 09:18:00,0,0.425,0,0.0800,0,6.87,0.240
2020-07-15 09:19:00,0,0.420,0,0.0800,0,7.12,0.240
2020-07-15 09:20:00,0,0.480,0,0.0400,0,7.18,0.240
2020-07-15 09:21:00,0,0.540,0,0,0,7.29,0.240
2020-07-15 09:22:00,0,0.540,0,0,0,7.42,0.240
2020-07-15 09:23:00,0,0.540,0,0,0,7.45,0.240
2020-07-15 09:24:00,0,0.540,0,0,0,7.67,0.240
2020-07-15 09:25:00,0,0.485,0,0,0,7.88,0.240
2020-07-15 09:26:00,0,0.430,0,0.0400,0,7.87,0.245
2020-07-15 09:27:00,0,0.695,0,0.0400,0,8.18,0.245
2020-07-15 09:28:00,0,0.895,0,0.0400,0,8.17,0.245
2020-07-15 09:29:00,0,0.830,0,0.0800,0,8.12,0.245
2020-07-15 09:30:00,0,0.830,0,0.0800,0,8.14,0.240
2020-07-15 09:31:00,0,0.835,0,0.0400,0,8.45,0.245
2020-07-15 09:32:00,0,0.840,0,0,0,8.71,0.250
2020-07-15 09:33:00,0,0.835,0,0,0,9.12,0.245
2020-07-15 09:34:00,0.0800,0.830,0,0,0,9.54,0.240
2020-07-15 09:35:00,0.160,0.830,0,0,0,9.64,0.240
2020-07-15 09:36:00,0.160,0.830,0,0,0,9.70,0.240
2020-07-15 09:37:00,0.160,0.830,0,0,0,9.70,0.240
2020-07-15 09:38:00,0.160,0.830,0,0.0400,0,9.64,0.240
2020-07-15 09:39:00,0.0800,0.830,0,0.0800,0,9.22,0.240
2020-07-15 09:40:00,0.0400,0.830,0,0.0400,0,8.75,0.245
2020-07-15 09:41:00,0.0800,0.830,0,0.0400,0,8.77,0.250
2020-07-15 09:42:00,0.0800,0.830,0,0.0400,0,4.61,0.245
2020-07-15 09:43:00,0.0800,0.735,0,0,0,0.360,0.245
2020-07-15 09:44:00,0.0400,0.640,0,0,0,0.180,0.250
2020-07-15 09:45:00,0,0.640,0,0.0400,0,0,0.250
2020-07-15 09:46:00,0,0.640,0,0.0800,0,0,0.250
2020-07-15 09:47:00,0,0.640,0,0.0800,0,0,0.245
2020-07-15 09:48:00,0,0.640,0,0.0400,0,0,0.240
2020-07-15 09:49:00,0,0.640,0,0,0,0,0.240
2020-07-15 09:50:00,0,0.640,0,0,0,0,0.245
2020-07-15 09:51:00,0,0.640,0,0,0,0,0.250
2020-07-15 09:52:00,0,0.640,0,0,0,0,0.250
2020-07-15 09:53:00,0,0.640,0,0,0,0,0.250
2020-07-15 09:54:00,0,0.640,0,0.0400,0,0,0.250
2020-07-15 09:55:00,0,0.640,0,0.0400,0,0,0.250
2020-07-15 09:56:00,0,0.640,0,0,0,0,0.250
2020-07-15 09:57:00,0,0.640,0,0.0400,0,0,0.250
2020-07-15 09:58:00,0,0.635,0,0.0800,0,0,0.250
2020-07-15 09:59:00,0,0.710,0,0.0400,0,0.140,0.250
2020-07-15 10:00:00,0.0800,0.865,0,0,0,0.285,0.250
2020-07-15 10:01:00,0.175,0.935,0,0.0400,0,0.290,0.245
2020-07-15 10:02:00,0.190,0.935,0,0.0400,0,0.295,0.240
2020-07-15 10:03:00,0.190,0.935,0,0,0,0.305,0.240
2020-07-15 10:04:00,0.190,0.930,0,0,0,0.310,0.245
2020-07-15 10:05:00,0.190,0.930,0,0,0,0.310,0.245
2020-07-15 10:06:00,0.190,0.930,0,0,0,0.310,0.240
2020-07-15 10:07:00,0.190,0.930,0,0,0,0.310,0.240
2020-07-15 10:08:00,0.190,0.930,0,0,0,0.310,0.240
2020-07-15 10:09:00,0.190,0.930,0,0.0400,0,0.310,0.240
2020-07-15 10:10:00,0.190,0.930,0,0.0800,0,0.310,0.240
2020-07-15 10:11:00,0.190,0.930,0,0.0400,0,0.310,0.240
2020-07-15 10:12:00,0.190,0.930,0,0,0,0.310,0.240
2020-07-15 10:13:00,0.190,0.925,0,0,0,0.310,0.240
2020-07-15 10:14:00,0.185,0.920,0,0,0,0.315,0.240
2020-07-15 10:15:00,0.185,0.925,0,0,0,0.320,0.240
2020-07-15 10:16:00,0.190,0.925,0,0.0400,0,0.320,0.240
2020-07-15 10:17:00,0.190,0.925,0,0.0400,0,1.50,0.240
2020-07-15 10:18:00,0.190,0.930,0,0,0,4.30,0.240
2020-07-15 10:19:00,0.190,0.930,0,0,0,6.06,0.240
2020-07-15 10:20:00,0.190,0.930,0,0,0,6.36,0.240
2020-07-15 10:21:00,0.190,0.930,0,0,0,6.56,0.240
2020-07-15 10:22:00,0.190,0.930,0,0,0,6.43,0.240
2020-07-15 10:23:00,0.190,0.930,0,0,0,6.29,0.240
2020-07-15 10:24:00,0.190,0.930,0,0,0,6.28,0.240
2020-07-15 10:25:00,0.180,0.960,0,0,0,6.25,0.240
2020-07-15 10:26:00,0.185,0.990,0,0,0,6.23,0.240
2020-07-15 10:27:00,0.190,0.985,0,0,0,6.21,0.240
2020-07-15 10:28:00,0.190,0.980,0,0,0,6.19,0.240
2020-07-15 10:29:00,0.190,0.980,0,0.0400,0,6.32,0.240
2020-07-15 10:30:00,0.190,0.980,0,0.0400,0,6.48,0.240
2020-07-15 10:31:00,0.190,0.980,0,0,0,6.48,0.240
2020-07-15 10:32:00,0.190,0.980,0,0,0,6.59,0.240
2020-07-15 10:33:00,0.190,0.980,0,0,0,6.72,0.240
2020-07-15 10:34:00,0.190,0.980,0,0,0,6.96,0.240
2020-07-15 10:35:00,0.190,0.980,0,0.0400,0,7.24,0.240
2020-07-15 10:36:00,0.190,0.980,0,0.0400,0,7.26,0.240
2020-07-15 10:37:00,0.190,0.980,0,0,0,7.25,0.240
2020-07-15 10:38:00,0.0950,0.880,0,0,0,7.36,0.245
2020-07-15 10:39:00,0,0.780,0,0,0,7.46,0.245
2020-07-15 10:40:00,0,0.780,0,0,0,7.51,0.240
2020-07-15 10:41:00,0,0.780,0,0,0,7.73,0.240
2020-07-15 10:42:00,0.0750,0.780,0,0.0400,0,7.84,0.240
2020-07-15 10:43:00,0.270,0.775,0,0.0400,0,7.62,0.240
2020-07-15 10:44:00,0.385,0.775,0,0,0,7.43,0.240
2020-07-15 10:45:00,0.380,0.780,0,0,0,7.44,0.240
2020-07-15 10:46:00,0.380,0.785,0,0.0400,0,7.44,0.240
2020-07-15 10:47:00,0.725,0.790,0,0.0400,0,7.45,0.245
2020-07-15 10:48:00,1.07,0.790,0,0,0,7.48,3.45
2020-07-15 10:49:00,1.06,0.785,0,0,0,7.52,7.37
2020-07-15 10:50:00,1.05,0.795,0,0,0,7.49,8.11
2020-07-15 10:51:00,1.05,0.795,0,0,0,7.45,8.12
2020-07-15 10:52:00,0.975,0.810,0,0,0,7.43,6.59
2020-07-15 10:53:00,0.905,0.840,0,0,0,7.43,2.66
2020-07-15 10:54:00,0.905,1.05,0,0,0,7.43,0.250
2020-07-15 10:55:00,0.900,1.06,0,0,0,7.40,0.250
2020-07-15 10:56:00,0.900,1.06,0,0,0,7.38,0.250
2020-07-15 10:57:00,0.450,1.06,0,0,0,7.37,0.250
2020-07-15 10:58:00,0,1.05,0,0,0,7.38,0.245
2020-07-15 10:59:00,0,1.06,0,0,0,7.39,0.240
2020-07-15 11:00:00,0,1.06,0,0,0,7.40,0.240
2020-07-15 11:01:00,0,1.06,0,0,0,7.39,0.240
2020-07-15 11:02:00,0,1.06,0,0,0,7.39,0.240
2020-07-15 11:03:00,0,1.05,0,0,0,7.42,0.240
2020-07-15 11:04:00,0,1.05,0,0,0,7.43,0.240
2020-07-15 11:05:00,0,1.05,0,0,0,7.40,0.240
2020-07-15 11:06:00,0,1.05,0,0.0400,0,7.41,0.240
2020-07-15 11:07:00,0,1.05,0,0.0800,0,7.44,0.240
2020-07-15 11:08:00,0,1.05,0,0.0400,0,7.44,0.240
2020-07-15 11:09:00,0,1.05,0,0,0,7.44,0.240
2020-07-15 11:10:00,0.0600,1.06,0,0,0,7.44,0.240
2020-07-15 11:11:00,0.120,1.06,0,0,0,7.46,0.240
2020-07-15 11:12:00,0.120,1.06,0,0,0,7.48,0.240
2020-07-15 11:13:00,0.120,1.06,0,0.0800,0,7.45,0.240
2020-07-15 11:14:00,0.120,1.06,0,0.0400,0,7.41,0.240
2020-07-15 11:15:00,0.120,1.05,0,0,0,7.45,0.240
2020-07-15 11:16:00,0.0600,1.05,0,0.0400,0,7.49,0.240
2020-07-15 11:17:00,0,1.05,0,0.0400,0,7.49,0.240
2020-07-15 11:18:00,0,1.05,0,0.0400,0,7.45,0.240
2020-07-15 11:19:00,0,1.05,0,0.0800,0,7.42,0.240
2020-07-15 11:20:00,0,1.05,0,0.0400,0,7.44,0.240
2020-07-15 11:21:00,0,1.05,0,0,0,7.44,0.240
2020-07-15 11:22:00,0,1.05,0,0,0,7.43,0.240
2020-07-15 11:23:00,0,1.05,0,0,0,7.45,0.240
2020-07-15 11:24:00,0,1.05,0,0.0400,0,7.48,0.240
2020-07-15 11:25:00,0,1.05,0,0.0800,0,7.45,0.240
2020-07-15 11:26:00,0,1.05,0,0.0400,0,7.40,0.240
2020-07-15 11:27:00,0,1.05,0,0.0400,0,7.40,0.240
2020-07-15 11:28:00,0,1.05,0,0.0400,0,7.42,0.240
2020-07-15 11:29:00,0,1.06,0,0,0,7.39,0.240
2020-07-15 11:30:00,0,1.06,0,0,0,7.37,0.240
2020-07-15 11:31:00,0,1.05,0,0,0,7.38,0.240
2020-07-15 11:32:00,0,1.04,0,0,0,7.40,0.240
2020-07-15 11:33:00,0,1.04,0,0,0,7.41,0.240
2020-07-15 11:34:00,0,1.03,0,0,0,7.39,0.240
2020-07-15 11:35:00,0,1.03,0,0,0,7.40,0.240
2020-07-15 11:36:00,0,1.02,0,0,0,7.40,0.240
2020-07-15 11:37:00,0,1.02,0,0.0400,0,7.40,0.240
2020-07-15 11:38:00,0,0.845,0,0.0400,0,7.43,0.240
2020-07-15 11:39:00,0,0.670,0,0,0,7.44,0.240
2020-07-15 11:40:00,0,0.670,0,0,0,7.46,0.240
2020-07-15 11:41:00,0,0.670,0,0,0,7.47,0.240
2020-07-15 11:42:00,0,0.670,0,0.0400,0,7.43,0.240
2020-07-15 11:43:00,0,0.670,0,0.0400,0,7.38,0.240
2020-07-15 11:44:00,0,0.670,0,0,0,7.36,0.240
2020-07-15 11:45:00,0,0.670,0,0,0,7.36,0.240
2020-07-15 11:46:00,0,0.670,0,0,0,7.37,0.240
2020-07-15 11:47:00,0,0.760,0,0,1.91,7.47,0.240
2020-07-15 11:48:00,0,0.850,0,0,3.90,7.54,0.120
2020-07-15 11:49:00,0,0.850,0,0,4.02,7.49,0.120
2020-07-15 11:50:00,0,0.850,0,0,4.08,7.42,0.240
2020-07-15 11:51:00,0,0.850,0,0,4.20,7.37,0.120
2020-07-15 11:52:00,0,0.855,0,0,4.27,7.38,0.120
2020-07-15 11:53:00,0,0.855,0,0,4.38,7.38,0.240
2020-07-15 11:54:00,0,0.850,0,0,4.42,7.38,0.240
2020-07-15 11:55:00,0,0.850,0,0.0400,4.51,7.41,0.240
2020-07-15 11:56:00,0,0.850,0,0.0400,4.59,7.42,0.240
2020-07-15 11:57:00,0,0.850,0,0,4.64,7.41,0.240
2020-07-15 11:58:00,0,0.850,0,0,4.68,7.40,0.240
2020-07-15 11:59:00,0,0.850,0,0,4.71,7.39,0.120
2020-07-15 12:00:00,0,0.850,0,0,4.73,7.36,0
2020-07-15 12:01:00,0,0.850,0,0,4.75,7.33,0.120
2020-07-15 12:02:00,0,0.850,0,0,4.75,7.36,0.240
2020-07-15 12:03:00,0,0.850,0,0,4.75,7.35,0.240
2020-07-15 12:04:00,0,0.850,0,0,4.75,7.31,0.240
2020-07-15 12:05:00,0,0.850,0,0.0400,4.74,7.32,0.240
2020-07-15 12:06:00,0,0.850,0,0.0400,4.69,7.34,0.240
2020-07-15 12:07:00,0,0.850,0,0,4.69,7.29,0.240
2020-07-15 12:08:00,0,0.850,0,0,4.70,7.24,0.245
2020-07-15 12:09:00,0,0.850,0,0,4.71,7.26,0.245
2020-07-15 12:10:00,0.0400,1.08,0,0,4.73,7.26,0.245
2020-07-15 12:11:00,0.0800,1.30,0,0,4.74,7.24,0.250
2020-07-15 12:12:00,0.0800,1.28,0,0,4.72,7.24,0.250
2020-07-15 12:13:00,0.0400,1.25,0,0,4.71,3.89,0.250
2020-07-15 12:14:00,0,1.02,0,0.0400,4.71,0.440,0.250
2020-07-15 12:15:00,0.0800,0.800,0,0.0400,4.72,0.360,0.250
2020-07-15 12:16:00,0.160,0.800,0,0,4.76,0.370,0.250
2020-07-15 12:17:00,0.160,0.800,0,0,4.77,0.185,0.250
2020-07-15 12:18:00,0.160,0.800,0,0.0400,4.73,0,0.250
2020-07-15 12:19:00,0.160,0.795,0,0.0800,4.70,0,0.250
2020-07-15 12:20:00,0.160,0.790,0,0,4.67,0,0.250
2020-07-15 12:21:00,0.160,0.790,0,0.0400,4.69,0,0.245
2020-07-15 12:22:00,0.160,0.875,0,0.0400,4.70,0,0.240
2020-07-15 12:23:00,0.160,0.940,0,0.0400,4.74,0,0.245
2020-07-15 12:24:00,0.160,0.915,0,0.0800,4.74,0,0.250
2020-07-15 12:25:00,0.160,0.905,0,0.0400,4.77,0,0.250
2020-07-15 12:26:00,0.0800,0.895,0,0,4.84,0,0.250
2020-07-15 12:27:00,0,0.890,0,0,4.82,0,0.245
2020-07-15 12:28:00,0,0.890,0,0.0400,4.80,0,0.240
2020-07-15 12:29:00,0,0.890,0,0.0400,4.79,0,0.240
2020-07-15 12:30:00,0,0.885,0,0,4.80,0,0.240
2020-07-15 12:31:00,0,0.885,0,0,4.81,0,0.240
2020-07-15 12:32:00,0,0.890,0,0,4.82,0,0.240
2020-07-15 12:33:00,0,0.885,0,0.0400,4.84,0,0.245
2020-07-15 12:34:00,0,0.880,0,0.0400,4.86,0,0.245
2020-07-15 12:35:00,0,0.880,0,0,4.84,0,0.240
2020-07-15 12:36:00,0,0.880,0,0,4.82,0,0.240
2020-07-15 12:37:00,0,0.880,0,0.0400,4.81,0,0.240
2020-07-15 12:38:00,0,0.880,0,0.0400,4.79,0,0.240
2020-07-15 12:39:00,0,0.880,0,0,4.81,0,0.240
2020-07-15 12:40:00,0,0.880,0,0,4.84,0,0.240
2020-07-15 12:41:00,0,0.880,0,0,4.84,0,0.240
2020-07-15 12:42:00,0,0.880,0,0.0400,4.86,0,0.240
2020-07-15 12:43:00,0,0.880,0,0.0400,4.84,0,0.240
2020-07-15 12:44:00,0,0.880,0,0.0400,4.83,0,0.240
2020-07-15 12:45:00,0,0.880,0,0.0400,4.85,0,0.240
2020-07-15 12:46:00,0,0.880,0,0.0400,4.84,0,0.240
2020-07-15 12:47:00,0,0.875,0,0.0400,4.82,0,0.245
2020-07-15 12:48:00,0,0.870,0,0,4.80,0,0.250
2020-07-15 12:49:00,0,0.875,0,0,4.79,0,0.245
2020-07-15 12:50:00,0,0.830,0,0,4.82,0,0.240
2020-07-15 12:51:00,0,0.780,0,0,4.82,0,0.240
2020-07-15 12:52:00,0,0.780,0,0,4.80,0,0.240
2020-07-15 12:53:00,0,0.780,0,0,4.79,0,0.240
2020-07-15 12:54:00,0,0.785,0,0,4.79,0,0.240
2020-07-15 12:55:00,0,0.785,0,0,4.77,0,0.240
2020-07-15 12:56:00,0,0.780,0,0,4.77,0,0.240
2020-07-15 12:57:00,0,0.785,0,0,4.79,0,0.240
2020-07-15 12:58:00,0,0.770,0,0.0400,4.77,0,0.240
2020-07-15 12:59:00,0,0.755,0,0.0800,4.74,0,0.245
2020-07-15 13:00:00,0,0.755,0,0,4.73,0,0.245
2020-07-15 13:01:00,0,0.750,0,0,4.73,0,0.240
2020-07-15 13:02:00,0,0.750,0,0,4.72,0,0.240
2020-07-15 13:03:00,0,0.750,0,0,4.74,0,0.240
2020-07-15 13:04:00,0,0.760,0,0,4.75,0,0.240
2020-07-15 13:05:00,0,0.770,0,0,4.74,0,0.240
2020-07-15 13:06:00,0,0.775,0,0,4.72,0,0.240
2020-07-15 13:07:00,0,0.605,0,0.0400,4.72,0,0.240
2020-07-15 13:08:00,0,0.430,0,0.0800,4.74,0,0.240
2020-07-15 13:09:00,0,0.435,0,0.0800,4.75,0,0.245
2020-07-15 13:10:00,0,0.435,0,0.0800,4.75,0,0.250
2020-07-15 13:11:00,0,0.430,0,0.0400,4.72,0,0.250
2020-07-15 13:12:00,0,0.430,0,0,4.69,0,0.250
2020-07-15 13:13:00,0,0.430,0,0,4.72,0,0.250
2020-07-15 13:14:00,0,0.430,0,0.0400,4.73,0,0.250
2020-07-15 13:15:00,0,0.430,0,0.0400,4.72,0,0.250
2020-07-15 13:16:00,0,0.430,0,0.0400,4.72,0,0.250
2020-07-15 13:17:00,0,0.430,0,0.0400,4.71,0,0.250
2020-07-15 13:18:00,0,0.430,0,0,4.69,0,0.250
2020-07-15 13:19:00,0,0.430,0,0,4.68,0,0.250
